Amount,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation,Transaction_Hour,Transaction_Day,Transaction_Month,High_Value_Transaction,Low_Balance,Amount_to_Balance_Ratio,Amount_Percent_of_Balance,Spending_Deviation_Amount,Location_Deviation,Unusual_Hour,High_Amount_Unusual_Hour,Location_Deviation_High_Amount,Type_Deposit,Type_Transfer,Type_Withdrawal,Location_California,Location_Florida,Location_New York,Location_Texas,Transaction_Weekday_Friday,Transaction_Weekday_Monday,Transaction_Weekday_Saturday,Transaction_Weekday_Sunday,Transaction_Weekday_Thursday,Transaction_Weekday_Wednesday
4240.07,3230.04,0,0,0,1,0,16,2,1,0,0,1.312698913945338,131.2698913945338,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2281.52,2436.79,1,1,0,1,0,8,3,1,0,0,0.9362809269571856,93.62809269571856,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
701.28,1911.38,0,1,0,1,0,12,6,1,0,0,0.3668972156243132,36.68972156243132,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5355.65,1785.93,0,1,0,1,0,2,5,1,0,0,2.998801744749234,299.8801744749234,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
9903.27,3546.36,0,1,0,1,0,6,6,1,0,0,2.7925168341623525,279.25168341623527,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
7380.68,4638.76,0,0,0,0,0,2,1,1,0,0,1.5910889979218583,159.10889979218584,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3274.13,1225.7,0,1,0,0,0,4,6,1,0,0,2.6712327649506404,267.12327649506403,0.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8272.22,1976.9,1,1,0,1,0,0,3,1,0,0,4.184440285295159,418.44402852951583,0.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
7690.07,3661.64,0,1,0,1,0,22,4,1,0,0,2.100170961645601,210.0170961645601,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2817.08,4949.39,0,1,0,1,1,14,1,1,0,0,0.5691772117372039,56.9177211737204,2817.08,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
144.06,3725.4,0,1,0,0,1,15,6,1,0,0,0.0386696730552423,3.866967305524239,144.06,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1182.51,1210.5,0,1,0,1,0,21,1,1,0,0,0.9768773234200744,97.68773234200744,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8773.18,1715.45,1,1,0,0,0,5,3,1,0,0,5.114214929027369,511.4214929027369,0.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
8365.79,2390.67,0,1,0,0,0,20,2,1,0,0,3.499349554727336,349.93495547273363,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2952.79,1629.61,1,1,0,1,0,14,3,1,0,0,1.8119611440774173,181.19611440774176,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2852.67,1729.11,0,1,0,1,0,13,4,1,0,0,1.649790932907681,164.9790932907681,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
7928.86,2094.62,1,1,0,0,1,18,3,1,0,0,3.78534531323104,378.534531323104,7928.86,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
9377.44,2491.1,0,1,0,0,1,22,3,1,0,0,3.764377182770664,376.4377182770664,9377.44,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7791.59,2567.38,0,0,0,1,0,22,2,1,0,0,3.0348409662769047,303.48409662769046,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
6056.18,2997.51,1,1,0,1,1,9,2,1,0,0,2.020403601656041,202.04036016560408,6056.18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2427.47,4712.94,0,1,0,1,0,3,5,1,0,0,0.5150649064066167,51.50649064066168,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5257.95,4973.4,0,1,0,0,0,14,6,1,0,0,1.0572143805042828,105.72143805042828,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2335.89,1078.86,1,1,0,0,0,6,6,1,0,0,2.165146543573772,216.5146543573772,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8080.31,2975.07,0,1,0,0,0,16,4,1,0,0,2.716006682195713,271.6006682195713,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3870.22,4008.32,0,1,0,0,0,16,1,1,0,0,0.9655466629410824,96.55466629410824,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8337.14,1293.18,0,1,1,0,1,17,6,1,0,0,6.447006603875717,644.7006603875717,8337.14,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3816.71,4764.75,0,1,0,1,0,8,4,1,0,0,0.8010304842856394,80.10304842856394,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
8241.67,4750.84,0,1,0,0,1,5,5,1,0,0,1.7347816386154868,173.4781638615487,8241.67,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3333.84,1833.57,0,1,0,1,0,6,1,1,0,0,1.8182234656980645,181.82234656980648,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4401.89,4142.98,0,0,0,0,0,10,3,1,0,0,1.0624936639809994,106.24936639809994,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
6155.27,3325.86,1,0,0,1,0,4,5,1,0,0,1.850730337416488,185.0730337416488,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
703.81,1135.6,0,1,0,1,0,3,5,1,0,0,0.6197692849594928,61.97692849594928,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9482.12,2189.21,0,0,0,1,0,18,1,1,0,0,4.3312975913685765,433.1297591368577,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5736.48,2053.5,0,1,0,1,0,11,2,1,0,0,2.7935135135135134,279.3513513513513,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
5078.69,4518.87,0,1,0,1,0,0,6,1,0,0,1.1238849535392696,112.38849535392696,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8394.1,4590.0,0,1,1,0,0,6,3,1,0,0,1.8287799564270155,182.87799564270156,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8657.76,1137.87,0,1,1,1,1,6,1,1,0,0,7.608742650742177,760.8742650742176,8657.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5223.08,3965.65,0,1,0,1,0,7,5,1,0,0,1.3170804281769697,131.70804281769696,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
9272.7,1479.41,1,1,0,0,0,4,5,1,0,0,6.267836502389466,626.7836502389466,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
648.31,4163.7,0,1,0,1,0,3,4,1,0,0,0.1557052621466484,15.57052621466484,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1133.14,4382.44,0,0,0,0,0,5,3,1,0,0,0.2585637224924928,25.856372249249283,0.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
5968.29,1237.0,0,1,0,0,1,12,4,1,0,0,4.824810024252223,482.4810024252223,5968.29,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3541.3,2305.04,0,1,0,1,1,2,1,1,0,0,1.5363290875646411,153.6329087564641,3541.3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4642.79,2518.78,0,1,0,1,0,4,1,1,0,0,1.8432693605634471,184.32693605634472,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3281.46,4820.59,0,0,0,0,0,14,5,1,0,0,0.680717505533555,68.0717505533555,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4047.85,2483.68,0,1,0,1,1,7,1,1,0,0,1.6297791986085164,162.97791986085164,4047.85,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8226.64,2023.99,0,0,0,1,1,14,1,1,0,0,4.064565536390989,406.45655363909896,8226.64,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5935.17,3478.79,1,1,0,1,0,4,3,1,0,0,1.7061018342584635,170.61018342584634,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
9973.45,1635.57,0,0,0,1,0,5,5,1,0,0,6.097843565240253,609.7843565240253,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7869.01,3500.34,0,1,0,0,1,21,2,1,0,0,2.248070187467503,224.80701874675032,7869.01,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2737.39,2834.3,0,1,0,1,0,2,2,1,0,0,0.9658081360477012,96.58081360477011,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2644.19,3925.76,1,1,0,0,0,13,1,1,0,0,0.673548561297685,67.3548561297685,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3359.65,3315.28,0,1,0,0,0,2,5,1,0,0,1.0133834849545136,101.33834849545136,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8432.75,1706.33,0,1,0,1,0,12,3,1,0,0,4.9420393476056805,494.2039347605681,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
273.85,4749.51,0,1,0,1,0,5,3,1,0,0,0.0576585795166238,5.765857951662382,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2302.58,2795.12,0,1,0,1,0,6,3,1,0,0,0.8237857408626463,82.37857408626463,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
9049.28,3978.25,0,1,0,0,0,17,2,1,0,0,2.274688619367813,227.46886193678128,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6399.32,3127.77,0,1,0,1,0,4,3,1,0,0,2.045968853208516,204.5968853208516,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2269.24,4461.09,0,1,0,1,0,9,6,1,0,0,0.5086738891167853,50.86738891167853,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2192.23,2348.1,0,1,0,1,0,3,1,1,0,0,0.9336186704143776,93.36186704143776,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8626.32,3555.45,0,1,0,1,0,23,5,1,0,0,2.426224528540691,242.6224528540691,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8937.68,1317.55,0,1,0,1,0,2,5,1,0,0,6.783560396189898,678.3560396189898,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2562.05,1310.96,0,0,0,0,0,1,1,1,0,0,1.954331177152621,195.4331177152621,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4205.68,4374.15,0,1,0,1,0,8,3,1,0,0,0.9614850885314864,96.14850885314864,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
8346.12,4273.51,0,1,1,0,0,4,5,1,0,0,1.95298946299412,195.298946299412,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
7710.3,2437.17,0,0,1,0,0,2,5,1,0,0,3.163628306601509,316.3628306601509,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8139.35,3704.05,0,1,0,1,0,21,3,1,0,0,2.1974190413196366,219.74190413196365,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5184.46,4315.94,0,1,0,1,0,5,5,1,0,0,1.201235420325584,120.1235420325584,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9115.58,1575.42,0,0,0,0,0,18,6,1,0,0,5.786126874103413,578.6126874103413,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3260.19,4938.95,1,1,0,1,0,16,6,1,0,0,0.6600977940655403,66.00977940655403,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1567.56,4543.41,0,1,0,0,0,10,1,1,0,0,0.3450183892714943,34.50183892714943,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
7087.61,3763.66,0,0,0,0,0,20,6,1,0,0,1.8831695742973595,188.316957429736,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5394.0,3172.91,0,1,0,0,0,20,4,1,0,0,1.70001670390903,170.001670390903,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8546.0,4579.7,0,0,0,0,1,23,1,1,0,0,1.8660610957049588,186.60610957049587,8546.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
812.51,3957.33,0,1,1,1,0,14,6,1,0,0,0.205317726851185,20.5317726851185,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8437.08,3338.86,0,1,0,1,0,18,2,1,0,0,2.5269343428595388,252.69343428595388,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2933.65,4566.36,0,1,1,1,0,6,2,1,0,0,0.6424482519994044,64.24482519994044,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6548.9,1842.48,0,1,0,1,0,13,6,1,0,0,3.554394077547653,355.4394077547653,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
402.25,1977.5,0,1,0,1,1,11,4,1,0,0,0.2034134007585335,20.34134007585335,402.25,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6096.2,4720.45,0,1,0,1,1,1,4,1,0,0,1.2914446715885135,129.14446715885137,6096.2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7173.0,1268.39,0,0,0,1,0,15,2,1,0,0,5.65520068748571,565.520068748571,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3688.13,1184.64,0,0,0,1,0,3,2,1,0,0,3.113291801728795,311.3291801728795,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2154.89,4167.77,0,1,0,0,0,2,5,1,0,0,0.5170366886848362,51.70366886848362,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5376.77,2655.99,0,1,0,1,0,11,5,1,0,0,2.0243939171457725,202.43939171457723,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8332.07,4665.02,0,1,0,0,0,3,2,1,0,0,1.7860738003266865,178.60738003266866,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3236.15,2202.76,0,1,0,1,0,7,1,1,0,0,1.4691341771232451,146.91341771232453,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2525.44,2148.93,0,1,0,1,0,1,2,1,0,0,1.1752081268352157,117.52081268352156,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2790.07,4828.87,0,1,0,1,0,3,5,1,0,0,0.5777894207133346,57.77894207133346,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
9491.37,3215.07,0,0,0,1,0,7,1,1,0,0,2.9521503419832227,295.21503419832226,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3593.41,3454.83,0,1,0,1,0,0,2,1,0,0,1.04011195919915,104.011195919915,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
37.04,4592.31,0,1,0,1,1,7,2,1,0,0,0.0080656575884467,0.8065657588446773,37.04,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7817.03,2523.28,0,1,0,0,1,17,5,1,0,0,3.097963761453346,309.7963761453346,7817.03,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6993.05,1991.45,1,1,0,1,0,21,4,1,0,0,3.5115368199050945,351.1536819905094,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1286.55,3284.29,0,0,0,1,0,9,3,1,0,0,0.3917285014417119,39.17285014417119,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
9849.06,2640.09,0,1,1,1,0,18,1,1,0,0,3.7305773666806807,373.05773666806806,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
6081.01,1654.36,0,1,0,1,0,16,4,1,0,0,3.675747721173143,367.5747721173143,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5008.29,1474.4,0,1,0,1,0,18,6,1,0,0,3.396832609875203,339.6832609875203,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3822.81,3901.83,0,0,0,1,0,6,4,1,0,0,0.9797479644166968,97.97479644166968,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8986.83,1136.82,0,0,0,0,0,0,1,1,0,0,7.905235657360005,790.5235657360005,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2440.39,3110.17,0,1,0,1,0,22,1,1,0,0,0.7846484275779136,78.46484275779136,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2858.4,2318.59,0,1,0,1,0,1,5,1,0,0,1.232818221419052,123.2818221419052,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1224.99,1603.64,0,0,0,1,0,11,4,1,0,0,0.7638809209049412,76.38809209049413,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7591.43,4562.67,1,1,0,1,0,19,2,1,0,0,1.6638130743621609,166.38130743621608,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5955.9,3962.16,0,0,0,1,0,3,1,1,0,0,1.5031952268459627,150.31952268459628,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6091.05,4092.4,0,1,0,1,0,12,2,1,0,0,1.48838090118268,148.838090118268,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2185.49,2743.55,0,1,0,1,1,2,1,1,0,0,0.7965920067066391,79.6592006706639,2185.49,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6512.03,3593.39,0,1,0,0,0,6,5,1,0,0,1.8122246680710967,181.22246680710973,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7654.82,1362.17,0,1,0,0,1,22,5,1,0,0,5.619577585763891,561.9577585763891,7654.82,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3579.53,1557.11,0,1,0,1,1,16,1,1,0,0,2.298829241350965,229.8829241350965,3579.53,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8013.67,2290.28,0,0,0,1,0,13,3,1,0,0,3.498991389699076,349.8991389699076,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3488.56,2831.1,0,1,0,1,0,14,3,1,0,0,1.2322277559959027,123.22277559959028,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
7581.63,1375.28,0,1,0,1,0,23,6,1,0,0,5.512790122738642,551.2790122738642,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
338.27,3259.9,0,1,0,1,0,13,4,1,0,0,0.1037669867173839,10.376698671738396,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
5512.09,1959.21,0,1,0,0,0,10,1,1,0,0,2.8134247987709333,281.3424798770933,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
9695.3,4098.23,0,0,0,1,0,5,1,1,0,0,2.3657286194283875,236.5728619428388,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9812.46,1001.88,0,1,0,0,0,22,2,1,0,0,9.794047191280391,979.4047191280392,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2818.24,4464.31,0,1,0,1,0,13,4,1,0,0,0.6312823258241474,63.128232582414746,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4414.55,3930.32,0,1,0,0,0,21,6,1,0,0,1.1232037086038795,112.32037086038795,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
630.72,3184.69,0,1,0,1,0,7,2,1,0,0,0.1980475336688971,19.804753366889717,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8733.54,3950.13,0,1,0,1,1,23,4,1,0,0,2.2109500193664515,221.0950019366452,8733.54,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5686.15,2458.32,1,0,0,0,0,23,1,1,0,0,2.313022714699469,231.3022714699469,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3851.62,1650.34,0,1,0,1,0,4,1,1,0,0,2.3338342402171675,233.38342402171676,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1128.59,1036.45,0,1,0,1,1,11,4,1,0,0,1.0888996092430894,108.88996092430894,1128.59,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9467.73,3194.22,0,1,0,1,1,19,1,1,0,0,2.964019385014182,296.40193850141816,9467.73,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5302.66,2167.77,0,1,0,0,0,6,3,1,0,0,2.4461358908002238,244.61358908002236,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2830.0,1850.76,0,0,0,0,0,22,5,1,0,0,1.5291015582787613,152.91015582787614,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3502.8,4468.04,0,1,0,1,0,5,6,1,0,0,0.7839679143427544,78.39679143427544,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2707.7,3900.67,0,1,0,0,0,13,3,1,0,0,0.6941627976732202,69.41627976732202,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6018.5,4960.7,0,1,0,0,0,15,5,1,0,0,1.2132360352369629,121.32360352369626,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9299.71,3646.26,0,1,0,1,0,22,5,1,0,0,2.5504791210720024,255.04791210720023,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8567.08,4581.46,0,0,0,1,0,17,1,1,0,0,1.8699453885879171,186.9945388587917,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4604.35,1473.34,1,1,0,0,0,13,4,1,0,0,3.1251102936185813,312.5110293618581,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
8265.17,3891.05,0,1,0,1,0,22,2,1,0,0,2.124149008622352,212.41490086223516,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4231.63,1344.9,0,1,0,1,1,18,2,1,0,0,3.146427243661239,314.6427243661239,4231.63,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2523.82,1378.28,0,1,0,1,1,19,1,1,0,0,1.831137359607627,183.1137359607627,2523.82,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9834.17,4431.34,0,1,1,0,0,0,3,1,0,0,2.219231654533392,221.92316545333915,0.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3039.57,2440.34,0,0,0,0,1,7,2,1,0,0,1.24555184933247,124.555184933247,3039.57,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3237.92,2265.73,0,1,0,1,0,19,4,1,0,0,1.4290846658692784,142.90846658692783,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9896.94,1735.13,0,1,0,1,0,19,5,1,0,0,5.703860805818584,570.3860805818584,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1340.14,2939.77,0,0,0,1,0,3,3,1,0,0,0.4558655949274943,45.58655949274944,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
7605.58,1814.33,1,1,0,1,0,7,5,1,0,0,4.191949645323618,419.1949645323618,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9358.19,3151.39,0,1,0,1,0,6,2,1,0,0,2.9695435982217373,296.9543598221737,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
5118.44,3641.75,0,1,0,0,0,3,1,1,0,0,1.4054891192421224,140.54891192421223,0.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
26.22,3619.64,1,1,0,1,1,0,6,1,0,0,0.0072438143019747,0.7243814301974782,26.22,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3751.21,2458.6,0,1,0,1,0,1,3,1,0,0,1.5257504270723177,152.57504270723177,0.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1116.58,3816.15,0,1,0,1,0,13,5,1,0,0,0.2925933204931671,29.259332049316715,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4162.46,2064.34,1,1,0,1,0,3,6,1,0,0,2.0163635835182188,201.63635835182188,0.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7900.48,4230.72,0,1,0,0,0,9,2,1,0,0,1.867407911655699,186.7407911655699,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4387.68,1000.46,0,1,0,1,0,18,1,1,0,0,4.385662595206205,438.5662595206205,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4319.82,4866.26,1,1,0,1,0,11,1,1,0,0,0.887708424950578,88.7708424950578,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5568.34,2734.29,0,1,0,1,1,1,3,1,0,0,2.0364847912986552,203.64847912986556,5568.34,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5817.32,2335.98,1,1,0,1,0,22,1,1,0,0,2.490312417058365,249.0312417058365,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
8563.11,3497.93,0,1,0,0,0,17,5,1,0,0,2.4480507042736708,244.80507042736707,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3084.25,4516.39,0,1,0,0,1,6,3,1,0,0,0.6829016094712812,68.29016094712811,3084.25,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8216.89,2410.29,0,1,0,1,0,9,6,1,0,0,3.409087703139456,340.9087703139456,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5659.77,1280.17,0,1,0,1,0,20,5,1,0,0,4.421108134075944,442.1108134075944,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3005.99,2415.33,0,1,0,1,0,23,5,1,0,0,1.244546293881167,124.45462938811671,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2951.97,1020.35,1,0,0,0,0,7,3,1,0,0,2.893095506443867,289.3095506443867,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3612.01,1740.17,0,0,0,1,0,23,5,1,0,0,2.075665021233558,207.5665021233558,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6227.31,1208.03,0,1,0,1,0,16,1,1,0,0,5.154929927236907,515.4929927236907,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2308.89,2550.34,0,0,0,1,1,12,6,1,0,0,0.9053263486437102,90.53263486437102,2308.89,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
